id,fecha,hora,comuna,tipo_calle,longitud,latitud,victima,acusado
LC-2019-0026635,2019-01-14,11:30:00,15,SD,-58.444303,-34.594763,SD,SD
LC-2019-0027083,2019-01-14,13:28:00,4,SD,-58.426519,-34.646959,MOTO,SD
LC-2019-0027156,2019-01-14,11:06:00,6,SD,-58.442401,-34.606546,MOTO,SD
LC-2019-0027204,2019-01-14,12:30:00,15,SD,-58.45153,-34.601157,SD,SD
LC-2019-0027208,2019-01-14,12:10:00,3,SD,-58.397332,-34.609623,SD,SD
LC-2019-0027290,2019-01-14,12:30:00,11,SD,-58.506827,-34.602719,SD,SD
LC-2019-0027336,2019-01-14,14:37:00,5,SD,-58.421579,-34.597826,SD,SD
LC-2019-0027551,2019-01-14,15:33:00,12,SD,-58.485669,-34.544014,MOTO,SD
LC-2019-0027620,2019-01-14,15:58:00,1,SD,-58.382001,-34.600286,AUTO,SD
LC-2019-0027679,2019-01-14,15:00:00,1,SD,-58.37226,-34.586564,SD,SD
LC-2019-0027748,2019-01-14,15:10:00,4,SD,-58.366072,-34.640511,SD,SD
LC-2019-0027769,2019-01-14,16:55:00,3,SD,-58.39498,-34.615125,SD,SD
LC-2019-0027969,2019-01-14,16:50:00,10,SD,-58.521201,-34.618822,SD,SD
LC-2019-0028124,2019-01-14,17:54:00,13,SD,-58.461303,-34.564764,SD,SD
LC-2019-0028203,2019-01-14,18:53:00,7,SD,-58.471783,-34.629833,SD,SD
LC-2019-0028228,2019-01-14,17:20:00,4,SD,-58.369118,-34.63161,SD,SD
LC-2019-0028499,2019-01-14,20:45:00,4,SD,-58.404669,-34.650456,MOTO,SD
LC-2019-0028597,2019-01-14,22:40:00,11,SD,-58.465942,-34.610285,SD,SD
LC-2019-0028635,2019-01-14,23:29:00,1,SD,-58.376713,-34.585711,PEATON,SD
LC-2019-0028641,2019-01-14,21:30:00,8,SD,-58.455339,-34.684708,SD,SD
LC-2019-0028794,2019-01-14,22:15:00,8,SD,-58.457774,-34.68645,PEATON,SD
LC-2019-0030752,2019-01-14,21:00:00,6,SD,-58.450181,-34.628186,SD,SD
LC-2019-0033421,2019-01-14,19:20:00,14,SD,-58.420122,-34.58137,AUTO,SD
LC-2019-0030658,2019-01-15,20:01:00,13,SD,-58.443776,-34.562969,BICICLETA,SD
LC-2019-0028657,2019-01-15,00:09:00,1,SD,-58.384663,-34.613334,SD,SD
LC-2019-0028702,2019-01-15,01:59:00,1,SD,-58.38145,-34.619753,SD,SD
LC-2019-0028731,2019-01-15,03:18:00,9,SD,-58.504211,-34.66344,SD,SD
LC-2019-0028782,2019-01-15,02:07:00,9,SD,-58.504211,-34.66344,AUTO,SD
LC-2019-0028796,2019-01-15,05:35:00,11,SD,-58.522341,-34.598144,SD,SD
LC-2019-0029010,2019-01-15,08:45:00,1,SD,-58.370097,-34.602996,PEATON,SD
LC-2019-0029065,2019-01-15,08:00:00,8,SD,-58.452573,-34.668054,SD,SD
LC-2019-0029336,2019-01-15,08:50:00,12,SD,-58.498783,-34.584182,SD,SD
LC-2019-0029346,2019-01-15,09:30:00,15,SD,-58.476676,-34.579569,AUTO,SD
LC-2019-0029347,2019-01-15,09:30:00,3,SD,-58.400349,-34.624187,AUTO,SD
LC-2019-0029367,2019-01-15,10:20:00,4,SD,-58.370666,-34.629491,SD,SD
LC-2019-0029566,2019-01-15,11:30:00,SD,SD,inf,inf,SD,SD
LC-2019-0030128,2019-01-15,15:54:00,3,SD,-58.410328,-34.611178,PEATON,SD
LC-2019-0030272,2019-01-15,16:54:00,1,SD,-58.378123,-34.602378,PEATON,SD
LC-2019-0030300,2019-01-15,10:00:00,4,SD,-58.41621,-34.647357,MOTO,SD
LC-2019-0030352,2019-01-15,17:28:00,2,SD,-58.392938,-34.599636,MOTO,SD
LC-2019-0030435,2019-01-15,17:45:00,3,SD,-58.393208,-34.615031,MOTO,SD
LC-2019-0030566,2019-01-15,19:00:00,5,SD,-58.416563,-34.631461,SD,SD
LC-2019-0030574,2019-01-15,18:08:00,7,SD,-58.437788,-34.642826,SD,SD
LC-2019-0030786,2019-01-15,23:12:00,2,SD,-58.39166,-34.599072,SD,SD
LC-2019-0030792,2019-01-15,23:13:00,14,SD,-58.434082,-34.571989,SD,SD
LC-2019-0030793,2019-01-15,23:01:00,1,SD,-58.391375,-34.62281,SD,SD
LC-2019-0030858,2019-01-15,23:31:00,2,SD,-58.397192,-34.599729,MOTO,SD
LC-2019-0031001,2019-01-15,17:00:00,4,SD,-58.412838,-34.639799,SD,SD
LC-2019-0035369,2019-01-15,18:10:00,11,SD,-58.465194,-34.609641,AUTO,SD
LC-2019-0031641,2019-01-16,12:15:00,4,SD,-58.374307,-34.646984,BICICLETA,SD
LC-2019-0032903,2019-01-16,17:46:00,1,SD,-58.378702,-34.61973,BICICLETA,SD
LC-2019-0033489,2019-01-16,17:30:00,15,SD,-58.450769,-34.58869,BICICLETA,SD
LC-2019-0031071,2019-01-16,08:50:00,1,SD,-58.379599,-34.627772,SD,SD
LC-2019-0031424,2019-01-16,09:40:00,11,SD,-58.529335,-34.610982,SD,SD
LC-2019-0031634,2019-01-16,12:07:00,5,SD,-58.419501,-34.629281,SD,SD
LC-2019-0032487,2019-01-16,14:30:00,12,SD,-58.489504,-34.584205,SD,SD
LC-2019-0032605,2019-01-16,14:53:00,1,SD,-58.369883,-34.617165,MOTO,SD
LC-2019-0032607,2019-01-16,16:30:00,9,SD,-58.512058,-34.656765,SD,SD
LC-2019-0032657,2019-01-16,16:00:00,13,SD,-58.435936,-34.552547,SD,SD
LC-2019-0032834,2019-01-16,15:30:00,10,SD,-58.503489,-34.624031,MOTO,SD
LC-2019-0033174,2019-01-16,19:27:00,3,SD,-58.402807,-34.621132,MOTO,SD
LC-2019-0033180,2019-01-16,19:28:00,1,SD,-58.389766,-34.613607,SD,SD
LC-2019-0033263,2019-01-16,17:30:00,12,SD,-58.493649,-34.5716,MOTO,SD
LC-2019-0033333,2019-01-16,18:12:00,15,SD,-58.475889,-34.597124,SD,SD
LC-2019-0033368,2019-01-16,20:59:00,14,SD,-58.439513,-34.564615,SD,SD
LC-2019-0033399,2019-01-16,20:10:00,10,SD,-58.496554,-34.637033,SD,SD
LC-2019-0033412,2019-01-16,21:29:00,14,SD,-58.424079,-34.570823,SD,SD
LC-2019-0033440,2019-01-16,15:30:00,3,SD,-58.408867,-34.610609,PEATON,SD
LC-2019-0033459,2019-01-16,20:10:00,12,SD,-58.478237,-34.557224,SD,SD
LC-2019-0033593,2019-01-16,23:04:00,15,SD,-58.460701,-34.577906,MOTO,SD
LC-2019-0037717,2019-01-16,08:50:00,15,SD,-58.454821,-34.581695,SD,SD
LC-2019-0043540,2019-01-16,19:30:00,7,SD,-58.461139,-34.628392,MOTO,SD
LC-2019-0033821,2019-01-17,08:10:00,11,SD,-58.511814,-34.596876,BICICLETA,SD
LC-2019-0035702,2019-01-17,18:10:00,12,SD,-58.483335,-34.54709,BICICLETA,SD
LC-2019-0036257,2019-01-17,21:45:00,1,SD,-58.390424,-34.610176,BICICLETA,SD
LC-2019-0033646,2019-01-17,04:37:00,13,SD,-58.459666,-34.566651,SD,SD
LC-2019-0033845,2019-01-17,09:15:00,SD,SD,inf,inf,AUTO,SD
LC-2019-0034229,2019-01-17,10:58:00,SD,SD,inf,inf,AUTO,SD
LC-2019-0034601,2019-01-17,12:29:00,10,SD,-58.502275,-34.629793,SD,SD
LC-2019-0034710,2019-01-17,13:08:00,3,SD,-58.406578,-34.61781,SD,SD
LC-2019-0034889,2019-01-17,13:59:00,7,SD,-58.424926,-34.634882,SD,SD
LC-2019-0034914,2019-01-17,12:05:00,10,SD,-58.505354,-34.62902,PEATON,SD
LC-2019-0034915,2019-01-17,14:09:00,1,SD,-58.387521,-34.613534,MOTO,SD
LC-2019-0034987,2019-01-17,14:42:00,11,SD,-58.511814,-34.596876,SD,SD
LC-2019-0035011,2019-01-17,13:45:00,14,SD,-58.403676,-34.581292,MOTO,SD
LC-2019-0035269,2019-01-17,16:02:00,3,SD,-58.406125,-34.607742,SD,SD
LC-2019-0035598,2019-01-17,16:20:00,6,SD,-58.437746,-34.614622,SD,SD
LC-2019-0035843,2019-01-17,19:17:00,2,SD,-58.398772,-34.597099,AUTO,SD
LC-2019-0035861,2019-01-17,19:15:00,9,SD,-58.52857,-34.647691,SD,SD
LC-2019-0035884,2019-01-17,16:20:00,12,SD,-58.483405,-34.557227,SD,SD
LC-2019-0035947,2019-01-17,13:40:00,1,SD,-58.377939,-34.628608,SD,SD
LC-2019-0036035,2019-01-17,17:41:00,13,SD,-58.459098,-34.559228,MOTO,SD
LC-2019-0036051,2019-01-17,20:59:00,3,SD,-58.3991,-34.624645,SD,SD
LC-2019-0036157,2019-01-17,22:05:00,15,SD,-58.434366,-34.591448,SD,SD
LC-2019-0036172,2019-01-17,22:50:00,10,SD,-58.476071,-34.638932,SD,SD
LC-2019-0036233,2019-01-17,22:50:00,15,SD,-58.439767,-34.598974,SD,SD
LC-2019-0045960,2019-01-17,14:00:00,1,SD,-58.384663,-34.613334,SD,SD
LC-2019-0033624,2019-01-17,02:45:00,SD,SD,-58.44081602935835,-34.565370085074576,SD,SD
LC-2019-0037998,2019-01-18,14:00:00,5,SD,-58.415474,-34.602651,BICICLETA,SD
LC-2019-0038915,2019-01-18,18:57:00,11,SD,-58.485131,-34.598993,BICICLETA,SD
LC-2019-0039169,2019-01-18,19:45:00,3,SD,-58.412032,-34.604172,BICICLETA,SD
LC-2019-0036239,2019-01-18,00:35:00,15,SD,-58.448928,-34.605362,SD,SD
LC-2019-0036324,2019-01-18,03:30:00,4,SD,-58.416005,-34.639607,MOTO,SD
LC-2019-0036508,2019-01-18,08:21:00,SD,SD,inf,inf,SD,SD
LC-2019-0036547,2019-01-18,07:50:00,4,SD,-58.419423,-34.649836,SD,SD
LC-2019-0036762,2019-01-18,10:16:00,1,SD,-58.370897,-34.600303,SD,SD
LC-2019-0037490,2019-01-18,10:23:00,9,SD,-58.498136,-34.655178,MOTO,SD
LC-2019-0037547,2019-01-18,11:50:00,7,SD,-58.46324,-34.617329,SD,SD
LC-2019-0037563,2019-01-18,11:15:00,11,SD,-58.506637,-34.602738,SD,SD
LC-2019-0037776,2019-01-18,13:44:00,14,SD,-58.423392,-34.597618,SD,SD
LC-2019-0037791,2019-01-18,13:48:00,3,SD,-58.407201,-34.599598,SD,SD
LC-2019-0037893,2019-01-18,14:33:00,9,SD,-58.485035,-34.661868,SD,SD
LC-2019-0037898,2019-01-18,13:30:00,13,SD,-58.458119,-34.546059,MOTO,SD
LC-2019-0037918,2019-01-18,13:20:00,1,SD,-58.381187,-34.616467,MOTO,SD
LC-2019-0037939,2019-01-18,12:10:00,15,SD,-58.457424,-34.603767,PASAJEROS,SD
LC-2019-0037956,2019-01-18,14:45:00,SD,SD,inf,inf,MOTO,SD
LC-2019-0038196,2019-01-18,16:03:00,10,SD,-58.50729,-34.627593,MOTO,SD
LC-2019-0038545,2019-01-18,17:08:00,3,SD,-58.405977,-34.608277,SD,SD
LC-2019-0038664,2019-01-18,14:00:00,4,SD,-58.372598,-34.630432,SD,SD
LC-2019-0038880,2019-01-18,16:46:00,9,SD,-58.472846,-34.654988,SD,SD
LC-2019-0039050,2019-01-18,18:00:00,SD,SD,inf,inf,SD,SD
LC-2019-0039296,2019-01-18,05:00:00,3,SD,-58.392293,-34.604434,SD,SD
LC-2019-0039419,2019-01-18,23:11:00,1,SD,-58.380957,-34.603169,SD,SD
LC-2019-0039494,2019-01-18,20:20:00,1,SD,-58.380853,-34.582191,SD,SD
LC-2019-0040008,2019-01-18,18:25:00,12,SD,-58.472271,-34.559766,SD,SD
LC-2019-0040436,2019-01-18,13:30:00,6,SD,-58.430477,-34.608724,MOTO,SD
LC-2019-0052190,2019-01-18,17:10:00,15,SD,-58.48169,-34.586841,PEATON,SD
LC-2019-0054502,2019-01-18,19:00:00,1,SD,-58.381002,-34.622148,SD,SD
LC-2019-0081956,2019-01-18,15:30:00,15,SD,-58.44348,-34.585401,SD,SD
LC-2019-0044799,2019-01-19,19:30:00,6,SD,-58.44196,-34.619284,BICICLETA,SD
LC-2019-0039446,2019-01-19,01:43:00,5,SD,-58.417022,-34.615695,SD,SD
LC-2019-0039502,2019-01-19,03:00:00,1,SD,-58.387201,-34.59503,SD,SD
LC-2019-0039583,2019-01-19,04:30:00,7,SD,-58.468485,-34.633285,SD,SD
LC-2019-0039611,2019-01-19,05:50:00,3,SD,-58.391704,-34.618157,SD,SD
LC-2019-0039636,2019-01-19,08:05:00,9,SD,-58.499132,-34.671523,SD,SD
LC-2019-0039736,2019-01-19,10:14:00,9,SD,-58.510609,-34.649723,SD,SD
LC-2019-0039781,2019-01-19,10:51:00,6,SD,-58.444885,-34.620798,SD,SD
LC-2019-0040002,2019-01-19,10:25:00,11,SD,-58.464545,-34.606892,SD,SD
LC-2019-0040015,2019-01-19,12:00:00,10,SD,-58.480951,-34.632564,SD,SD
LC-2019-0040126,2019-01-19,12:10:00,1,SD,-58.383075,-34.615378,SD,SD
LC-2019-0040179,2019-01-19,13:51:00,7,SD,-58.463972,-34.63987,AUTO,SD
LC-2019-0040286,2019-01-19,15:00:00,14,SD,-58.421746,-34.571823,SD,SD
LC-2019-0040449,2019-01-19,17:30:00,8,SD,-58.444737,-34.65923,SD,SD
LC-2019-0040616,2019-01-19,20:20:00,12,SD,-58.476584,-34.57648,SD,SD
LC-2019-0041689,2019-01-19,19:30:00,9,SD,-58.511401,-34.658463,MOTO,SD
LC-2019-0042297,2019-01-19,11:00:00,14,SD,-58.424383,-34.579292,PASAJEROS,SD
LC-2019-0044720,2019-01-19,18:00:00,9,SD,-58.506496,-34.655044,PASAJEROS,SD
LC-2019-0073192,2019-01-19,16:00:00,4,SD,-58.376167,-34.63219,PEATON,SD
LC-2019-0039585,2019-01-19,06:10:00,SD,SD,-58.48582884462898,-34.56627984341907,SD,SD
LC-2019-0041141,2019-01-20,12:59:00,12,SD,-58.495679,-34.555301,BICICLETA,SD
LC-2019-0041721,2019-01-20,23:41:00,1,SD,-58.373127,-34.596177,BICICLETA,SD
LC-2019-0040743,2019-01-20,01:42:00,5,SD,-58.415098,-34.620858,SD,SD
LC-2019-0040917,2019-01-20,07:21:00,11,SD,-58.513777,-34.596917,AUTO,SD
LC-2019-0040935,2019-01-20,06:50:00,13,SD,-58.434657,-34.553595,SD,SD
LC-2019-0040966,2019-01-20,09:50:00,5,SD,-58.41607,-34.608535,PEATON,SD
LC-2019-0040980,2019-01-20,08:30:00,12,SD,-58.502186,-34.586285,PEATON,SD
LC-2019-0041064,2019-01-20,11:45:00,1,SD,-58.374002,-34.60096,PEATON,SD
LC-2019-0041311,2019-01-20,14:50:00,10,SD,-58.491094,-34.627009,MOTO,SD
LC-2019-0041398,2019-01-20,17:48:00,1,SD,-58.366496,-34.625193,PEATON,SD
LC-2019-0041551,2019-01-20,20:22:00,7,SD,-58.472231,-34.628857,AUTO,SD
LC-2019-0041573,2019-01-20,19:30:00,11,SD,-58.529335,-34.610982,MOTO,SD
LC-2019-0041597,2019-01-20,20:46:00,10,SD,-58.494851,-34.629534,PASAJEROS,SD
LC-2019-0041691,2019-01-20,23:02:00,14,SD,-58.435705,-34.586071,AUTO,SD
LC-2019-0041708,2019-01-20,23:24:00,15,SD,-58.435524,-34.597797,AUTO,SD
LC-2019-0041867,2019-01-20,22:10:00,15,SD,-58.439556,-34.599293,MOTO,SD
LC-2019-0044699,2019-01-20,16:00:00,SD,SD,inf,inf,AUTO,SD
LC-2019-0044765,2019-01-21,19:45:00,4,SD,-58.40756,-34.637458,BICICLETA,SD
LC-2019-0042071,2019-01-21,08:34:00,7,SD,-58.467492,-34.635516,PASAJEROS,SD
LC-2019-0042330,2019-01-21,09:47:00,12,SD,-58.484453,-34.564066,SD,SD
LC-2019-0042727,2019-01-21,09:40:00,13,SD,-58.449179,-34.542712,MOTO,SD
LC-2019-0042790,2019-01-21,10:20:00,11,SD,-58.475111,-34.60599,AUTO,SD
LC-2019-0042849,2019-01-21,11:26:00,14,SD,-58.411101,-34.581978,MOTO,SD
LC-2019-0043166,2019-01-21,10:10:00,9,SD,-58.493953,-34.654913,MOTO,SD
LC-2019-0043366,2019-01-21,10:50:00,1,SD,-58.382756,-34.599182,MOTO,SD
LC-2019-0043556,2019-01-21,11:20:00,9,SD,-58.491079,-34.65588,AUTO,SD
LC-2019-0043780,2019-01-21,12:40:00,14,SD,-58.435705,-34.586071,PASAJEROS,SD
LC-2019-0043843,2019-01-21,14:20:00,11,SD,-58.470116,-34.608331,MOTO,SD
LC-2019-0044108,2019-01-21,16:09:00,4,SD,-58.395621,-34.632747,AUTO,SD
LC-2019-0044259,2019-01-21,16:52:00,8,SD,-58.477186,-34.684952,AUTO,SD
LC-2019-0044828,2019-01-21,19:30:00,1,SD,-58.389894,-34.622633,MOTO,SD
LC-2019-0049022,2019-01-21,13:30:00,10,SD,-58.507355,-34.614842,SD,SD
LC-2019-0045068,2019-01-22,22:10:00,1,SD,-58.368432,-34.621868,BICICLETA,SD
LC-2019-0047216,2019-01-22,18:53:00,14,SD,-58.405366,-34.583452,BICICLETA,SD
LC-2019-0047428,2019-01-22,20:21:00,5,SD,-58.414695,-34.625265,BICICLETA,SD
LC-2019-0045084,2019-01-22,00:20:00,6,SD,-58.437815,-34.614074,PEATON,SD
LC-2019-0045246,2019-01-22,07:45:00,15,SD,-58.447601,-34.591702,MOVIL,SD
LC-2019-0045335,2019-01-22,08:33:00,3,SD,-58.404808,-34.601838,SD,SD
LC-2019-0045664,2019-01-22,08:15:00,5,SD,-58.417682,-34.638645,SD,SD
LC-2019-0045807,2019-01-22,10:55:00,4,SD,-58.396568,-34.635422,SD,SD
LC-2019-0045808,2019-01-22,10:15:00,2,SD,-58.402354,-34.594442,PEATON,SD
LC-2019-0045822,2019-01-22,11:00:00,6,SD,-58.456163,-34.615759,SD,SD
LC-2019-0045905,2019-01-22,11:30:00,1,SD,-58.380012,-34.622135,MOTO,SD
LC-2019-0046032,2019-01-22,10:55:00,1,SD,-58.37414,-34.598874,SD,SD
LC-2019-0046465,2019-01-22,14:25:00,9,SD,-58.465951,-34.658307,SD,SD
LC-2019-0046649,2019-01-22,12:56:00,1,SD,-58.377311,-34.618551,MOTO,SD
LC-2019-0047039,2019-01-22,16:34:00,8,SD,-58.4823,-34.668594,SD,SD
LC-2019-0047141,2019-01-22,18:17:00,9,SD,-58.469898,-34.650262,SD,SD
LC-2019-0047273,2019-01-22,19:17:00,15,SD,-58.46954,-34.581592,SD,SD
LC-2019-0047289,2019-01-22,18:33:00,15,SD,-58.434366,-34.591448,MOTO,SD
LC-2019-0047344,2019-01-22,19:46:00,4,SD,-58.37872,-34.649334,SD,SD
LC-2019-0047388,2019-01-22,19:30:00,15,SD,-58.477825,-34.591189,SD,SD
LC-2019-0047479,2019-01-22,20:48:00,SD,SD,inf,inf,SD,SD
LC-2019-0047621,2019-01-22,20:15:00,1,SD,-58.373192,-34.614853,SD,SD
LC-2019-0049471,2019-01-22,20:00:00,7,SD,-58.462938,-34.635335,SD,SD
LC-2019-0055233,2019-01-22,08:40:00,1,SD,-58.365099,-34.598239,SD,SD
LC-2019-0056799,2019-01-22,11:30:00,3,SD,-58.393239,-34.613929,SD,SD
LC-2019-0058743,2019-01-22,14:25:00,11,SD,-58.48153,-34.611331,AUTO,SD
LC-2019-0061265,2019-01-22,14:40:00,7,SD,-58.429925,-34.641279,SD,SD
LC-2019-0061464,2019-01-22,17:00:00,12,SD,-58.49175,-34.58227,MOTO,SD
LC-2019-0048744,2019-01-23,13:15:00,13,SD,-58.458568,-34.563142,BICICLETA,SD
LC-2019-0049207,2019-01-23,16:12:00,4,SD,-58.370991,-34.64028,BICICLETA,SD
LC-2019-0051815,2019-01-23,19:30:00,1,SD,-58.388845,-34.62005,BICICLETA,SD
LC-2019-0047733,2019-01-23,01:48:00,SD,SD,inf,inf,MOTO,SD
LC-2019-0047752,2019-01-23,00:40:00,8,SD,-58.476557,-34.673099,SD,SD
LC-2019-0048117,2019-01-23,10:03:00,15,SD,-58.450769,-34.58869,MOTO,SD
LC-2019-0048277,2019-01-23,09:30:00,1,SD,-58.390666,-34.608562,AUTO,SD
LC-2019-0048442,2019-01-23,11:38:00,2,SD,-58.411924,-34.598002,SD,SD
LC-2019-0048531,2019-01-23,12:15:00,13,SD,-58.456132,-34.565975,PEATON,SD
LC-2019-0048651,2019-01-23,12:00:00,1,SD,-58.390203,-34.620135,PASAJEROS,SD
LC-2019-0048674,2019-01-23,17:30:00,15,SD,-58.490726,-34.592755,SD,SD
LC-2019-0048830,2019-01-23,10:30:00,1,SD,-58.376213,-34.611564,MOTO,SD
LC-2019-0049122,2019-01-23,13:00:00,10,SD,-58.51539,-34.618881,SD,SD
LC-2019-0049148,2019-01-23,14:10:00,2,SD,-58.395922,-34.581761,MOTO,SD
LC-2019-0049194,2019-01-23,16:08:00,5,SD,-58.419115,-34.63722,SD,SD
LC-2019-0049414,2019-01-23,17:32:00,3,SD,-58.405282,-34.613422,SD,SD
LC-2019-0049638,2019-01-23,17:10:00,12,SD,-58.490265,-34.569815,SD,SD
LC-2019-0049648,2019-01-23,19:15:00,2,SD,-58.408388,-34.591133,SD,SD
LC-2019-0049690,2019-01-23,19:39:00,1,SD,-58.385479,-34.599226,SD,SD
LC-2019-0049800,2019-01-23,18:30:00,7,SD,-58.443316,-34.642061,OTRO,SD
LC-2019-0049828,2019-01-23,21:02:00,SD,SD,inf,inf,MOTO,SD
LC-2019-0049949,2019-01-23,23:07:00,4,SD,-58.355955,-34.634533,SD,SD
LC-2019-0051056,2019-01-23,14:40:00,6,SD,-58.441465,-34.620514,SD,SD
LC-2019-0062792,2019-01-23,07:45:00,15,SD,-58.449218,-34.58383,SD,SD
LC-2019-0072975,2019-01-23,22:10:00,4,SD,-58.416168,-34.645296,SD,SD
LC-2019-0073279,2019-01-23,21:00:00,SD,SD,inf,inf,AUTO,SD
LC-2019-0049592,2019-01-23,18:48:00,SD,SD,-58.44364436639208,-34.586833898263485,SD,SD
LC-2019-0051671,2019-01-24,14:45:00,4,SD,-58.368404,-34.639095,BICICLETA,SD
LC-2019-0052649,2019-01-24,22:15:00,11,SD,-58.479451,-34.620682,BICICLETA,SD
LC-2019-0058485,2019-01-24,18:30:00,14,SD,-58.421435,-34.589657,BICICLETA,SD
LC-2019-0049994,2019-01-24,00:06:00,2,SD,-58.394915,-34.589317,SD,SD
LC-2019-0050069,2019-01-24,22:30:00,SD,SD,inf,inf,SD,SD
LC-2019-0050158,2019-01-24,01:10:00,11,SD,-58.476096,-34.618101,MOTO,SD
LC-2019-0050175,2019-01-24,04:03:00,SD,SD,inf,inf,SD,SD
LC-2019-0050234,2019-01-24,05:56:00,10,SD,-58.491094,-34.627009,MOTO,SD
LC-2019-0050276,2019-01-24,07:23:00,9,SD,-58.469778,-34.649672,AUTO,SD
LC-2019-0050343,2019-01-24,08:16:00,6,SD,-58.428072,-34.620682,SD,SD
LC-2019-0050551,2019-01-24,09:46:00,1,SD,-58.3814,-34.604965,SD,SD
LC-2019-0050670,2019-01-24,09:10:00,SD,SD,inf,inf,SD,SD
LC-2019-0050733,2019-01-24,10:39:00,5,SD,-58.414322,-34.60292,SD,SD
LC-2019-0050947,2019-01-24,10:30:00,7,SD,-58.467492,-34.635516,SD,SD
LC-2019-0051216,2019-01-24,13:16:00,SD,SD,inf,inf,SD,SD
LC-2019-0051316,2019-01-24,12:00:00,15,SD,-58.448775,-34.597852,SD,SD
LC-2019-0051414,2019-01-24,14:29:00,3,SD,-58.407609,-34.607402,SD,SD
LC-2019-0051464,2019-01-24,12:30:00,SD,SD,inf,inf,SD,SD
LC-2019-0051480,2019-01-24,14:28:00,1,SD,-58.382811,-34.592248,SD,SD
LC-2019-0051508,2019-01-24,13:30:00,SD,SD,inf,inf,SD,SD
LC-2019-0051524,2019-01-24,13:00:00,9,SD,-58.498813,-34.657353,SD,SD
LC-2019-0051547,2019-01-24,13:00:00,1,SD,-58.380661,-34.595371,SD,SD
LC-2019-0051559,2019-01-24,15:14:00,6,SD,-58.436217,-34.60864,SD,SD
LC-2019-0051659,2019-01-24,15:45:00,4,SD,-58.412729,-34.651097,SD,SD
LC-2019-0051714,2019-01-24,16:00:00,14,SD,-58.423249,-34.571168,SD,SD
LC-2019-0051819,2019-01-24,16:28:00,13,SD,-58.447629,-34.556955,SD,SD
LC-2019-0051971,2019-01-24,17:19:00,1,SD,-58.380983,-34.603668,MOTO,SD
LC-2019-0052297,2019-01-24,19:32:00,7,SD,-58.473461,-34.622173,MOTO,SD
LC-2019-0052402,2019-01-24,20:30:00,9,SD,-58.502093,-34.661061,SD,SD
LC-2019-0052412,2019-01-24,20:33:00,4,SD,-58.373553,-34.637737,SD,SD
LC-2019-0052593,2019-01-24,21:30:00,14,SD,-58.41973,-34.565227,SD,SD
LC-2019-0052598,2019-01-24,21:30:00,12,SD,-58.485383,-34.563076,SD,SD
LC-2019-0052622,2019-01-24,20:30:00,4,SD,-58.381361,-34.638443,SD,SD
LC-2019-0054336,2019-01-24,00:30:00,12,SD,-58.504099,-34.567176,SD,SD
LC-2019-0056451,2019-01-24,07:40:00,8,SD,-58.464738,-34.677856,SD,SD
LC-2019-0053244,2019-01-24,07:00:00,SD,SD,inf,inf,SD,SD
LC-2019-0052619,2019-01-25,00:03:00,14,SD,-58.436767,-34.585308,BICICLETA,SD
LC-2019-0052663,2019-01-25,23:35:00,15,SD,-58.445106,-34.585601,BICICLETA,SD
LC-2019-0053944,2019-01-25,14:25:00,13,SD,-58.454726,-34.552648,BICICLETA,SD
LC-2019-0054484,2019-01-25,18:48:00,2,SD,-58.393042,-34.59871,BICICLETA,SD
LC-2019-0059461,2019-01-25,18:15:00,9,SD,-58.513183,-34.659439,BICICLETA,SD
LC-2019-0052828,2019-01-25,06:39:00,10,SD,-58.494851,-34.629534,SD,SD
LC-2019-0052864,2019-01-25,07:00:00,10,SD,-58.474604,-34.632061,SD,SD
LC-2019-0052952,2019-01-25,08:25:00,4,SD,-58.374737,-34.637844,MOTO,SD
LC-2019-0053282,2019-01-25,09:30:00,11,SD,-58.460668,-34.614347,SD,SD
LC-2019-0053416,2019-01-25,11:42:00,8,SD,-58.49269,-34.673199,SD,SD
LC-2019-0053435,2019-01-25,11:51:00,14,SD,-58.410194,-34.582236,SD,SD
LC-2019-0053496,2019-01-25,12:22:00,15,SD,-58.478922,-34.584752,MOTO,SD
LC-2019-0053509,2019-01-25,12:24:00,11,SD,-58.505589,-34.598521,SD,SD
LC-2019-0053554,2019-01-25,11:38:00,3,SD,-58.402252,-34.618754,SD,SD
LC-2019-0053829,2019-01-25,12:55:00,7,SD,-58.45684,-34.641113,SD,SD
LC-2019-0053916,2019-01-25,14:43:00,1,SD,-58.386323,-34.60863,SD,SD
LC-2019-0053975,2019-01-25,14:00:00,3,SD,-58.402176,-34.623778,SD,SD
LC-2019-0054373,2019-01-25,15:30:00,15,SD,-58.439288,-34.605605,SD,SD
LC-2019-0054445,2019-01-25,18:28:00,15,SD,-58.481457,-34.590246,SD,SD
LC-2019-0054503,2019-01-25,18:57:00,4,SD,-58.422818,-34.642823,AUTO,SD
LC-2019-0054624,2019-01-25,16:25:00,1,SD,-58.381258,-34.59903,SD,SD
LC-2019-0054656,2019-01-25,20:26:00,14,SD,-58.441229,-34.569376,SD,SD
LC-2019-0054661,2019-01-25,19:45:00,1,SD,-58.373858,-34.603231,PEATON,SD
LC-2019-0054674,2019-01-25,18:30:00,11,SD,-58.485865,-34.616601,SD,SD
LC-2019-0054689,2019-01-25,20:00:00,1,SD,-58.379331,-34.597731,SD,SD
